Age,Department,EnvironmentSatisfaction,JobRole,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,RelationshipSatisfaction,TrainingTimesLastYear,WorkLifeBalance,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
30,Research & Development,2,Research Scientist,4,2157,0.0298644545840862,True,18,1,1.8956855615613628,2,0.9852683347453438,2.819171403282451,0
28,Research & Development,3,Laboratory Technician,2,2438,0.966829847954251,True,16,3,2.980018098343989,3,0.0,0.014700416421624,1
36,Research & Development,2,Research Scientist,3,4721,1.082355244474163,False,19,2,4.532880339725928,3,0.0463935986555337,7.817852168364372,0
26,Sales,1,Sales Executive,3,6366,0.0713910015674038,False,14,2,4.405653456366664,2,0.0723043403107705,7.161970449747428,0
27,Research & Development,1,Research Scientist,4,3568,5.233293671777533,True,13,4,3.806843473427208,2,1.901878112407384,1.8639403571832376,1
31,Research & Development,4,Research Scientist,3,5216,3.732827519166277,True,14,5,1.950823850744776,3,0.0,7.025268494613787,0
49,Research & Development,3,Research Director,3,17625,4.640921884840484,False,15,4,3.111411657932852,3,0.0343159530116537,3.088571124970847,0
36,Research & Development,4,Healthcare Representative,1,8102,6.516786812164719,True,13,4,1.0867358595234835,3,4.875738212666668,7.0696967487195925,0
33,Research & Development,1,Research Scientist,3,2398,2.8313863207417045,True,14,1,1.9670237234296772,3,0.0245508342315963,3.0600729372203603,1
37,Sales,3,Sales Representative,4,2980,4.954342197340829,False,14,2,2.8012405546321237,3,0.0172652651855038,0.0295870187247133,0
27,Research & Development,3,Laboratory Technician,1,2420,0.0,False,13,2,2.774230907029427,3,0.0,0.0124596343519115,0
49,Human Resources,3,Manager,2,13731,0.9388650570689724,True,11,2,1.931562311865624,3,0.0370390040285846,9.959926621444668,0
31,Human Resources,4,Human Resources,1,3037,0.0,False,18,3,3.8298773494096094,3,0.0,0.0707267717223913,1
29,Research & Development,4,Research Director,4,15456,2.994145604105131,False,14,2,2.035224503596237,2,1.12123558466818,7.122154934068003,0
34,Research & Development,4,Laboratory Technician,4,2277,0.8092554568971404,False,20,4,1.9506770076196192,3,0.0172344967606014,0.8979453872003414,0
18,Research & Development,2,Research Scientist,3,1450,0.981831519377526,False,16,3,4.239106277617342,1,0.0,0.0,0
31,Research & Development,1,Research Scientist,2,3469,0.0526203316376041,True,12,5,4.22886512738392,2,0.0489579501258401,4.952571087728968,0
29,Sales,3,Sales Representative,4,2152,1.006046109813603,False,16,2,4.362607699880513,3,0.0435084170463146,2.0829942290145667,0
24,Sales,4,Sales Executive,3,3938,1.152021473944877,True,13,3,2.8969055572764826,3,0.0,2.9593677269764425,0
32,Sales,4,Sales Representative,3,2827,1.0335007968101997,True,13,2,2.079143776350697,3,0.0,0.0,1
34,Research & Development,4,Healthcare Representative,4,8611,0.0,False,11,4,0.4530440841548847,2,0.972819279388198,6.064850092767066,0
56,Sales,3,Sales Executive,3,10611,5.963340774564685,False,12,2,4.2756934710907615,3,7.0023560580555415,0.0,0
35,Sales,3,Sales Executive,5,9780,1.014369781810554,True,12,1,4.278475980592068,3,3.2008233261399845,6.840744792502708,1
18,Sales,4,Sales Representative,3,1668,0.997960469713184,True,19,4,2.116847147702284,2,0.0034806592156954,0.0,1
41,Research & Development,3,Research Scientist,3,1940,1.946244639386003,False,13,2,1.9826145725662536,3,0.0,1.9662649418134297,0
32,Research & Development,3,Healthcare Representative,1,6728,0.998568401839332,True,11,4,1.9765057674837705,2,0.0,1.0682561236041244,0
29,Sales,1,Sales Executive,2,6201,5.167420872881408,False,11,1,4.0058381007871136,1,0.0182929712434706,0.0839288589818698,1
36,Research & Development,4,Laboratory Technician,2,5847,9.115387796265653,False,16,4,2.9343170427632432,4,2.631326090248965,6.8844770485591775,0
44,Research & Development,3,Manufacturing Director,4,7548,6.009441335372295,True,15,4,1.986917189604384,2,2.962168186122262,2.9808608601009965,0
31,Research & Development,4,Laboratory Technician,1,2046,4.144199390581127,False,13,4,4.553489624130467,3,0.0,3.6403570521181785,0
28,Research & Development,3,Research Scientist,4,4694,0.0,True,12,3,4.254213065201407,3,0.0,3.051406635321182,0
38,Sales,3,Sales Executive,3,6187,6.552294902980968,False,16,1,4.508259205127101,3,0.0,3.169623010987403,0
37,Research & Development,3,Research Scientist,3,2794,3.127656112221142,False,15,1,2.077294852142013,3,2.080686720513366,2.019998698083181,0
47,Research & Development,4,Research Director,1,13904,3.735824328924537,True,14,2,2.9038197515729847,4,0.00546389582355,0.0010154111188908,0
29,Sales,4,Sales Executive,1,4786,7.437785392156353,False,14,2,3.15611414042708,3,0.017879268680394,1.9233697009825963,0
43,Sales,4,Sales Executive,1,4491,1.0347952830694318,False,15,3,2.1036233891025824,3,1.0374360337705482,1.859566315232387,0
44,Sales,3,Sales Executive,4,9050,2.0239532502083337,True,20,3,2.976425563740559,3,1.1993747198880549,1.9669854286093944,0
33,Research & Development,1,Laboratory Technician,2,3619,8.310515654461462,False,10,4,4.984443063425116,3,7.907379023243103e-05,2.1839448026763573,0
33,Research & Development,4,Research Scientist,3,2771,3.007892506527175,False,13,3,0.4498586596987978,3,2.069174161414691,1.8189732838144568,0
35,Sales,4,Sales Executive,3,4839,0.0,True,18,3,0.5447216434446726,2,3.011544517891482,2.08858846769794,1
36,Sales,3,Sales Executive,3,9557,0.0213683144949869,True,14,2,1.975161849308196,3,2.0662357111198197,6.889888630956054,0
29,Research & Development,4,Manufacturing Director,4,4313,4.3737206438326,False,12,2,2.0052594559352515,4,0.9986745272141984,2.081998941381931,0
28,Research & Development,4,Research Scientist,4,2655,1.9809754769100247,False,12,3,0.4249280518019793,2,1.0908758276755055,1.98152028017626,0
40,Research & Development,1,Research Scientist,4,3530,1.0771324707337584,False,17,1,3.066688251917298,3,4.216599987703374,6.655558020031341,0
29,Sales,2,Sales Representative,1,2219,0.9070347343794972,False,19,3,2.1180622812327377,4,0.0,0.0,1
36,Research & Development,3,Laboratory Technician,4,3478,4.165864754516573,False,18,4,1.973386231554064,3,0.0,0.0144176670517109,0
32,Research & Development,4,Research Scientist,3,4884,4.52757635045204,True,14,4,1.8795873315800595,3,0.0,7.098653460364423,0
41,Research & Development,3,Laboratory Technician,4,5147,2.109225894039769,True,13,2,1.0735897212763543,2,0.9167841031235622,3.111810507244876,0
43,Sales,2,Manager,1,16351,6.929088097796788,False,15,2,1.902736564421405,3,7.437066799196786,8.436366513524055,0
44,Sales,2,Sales Executive,2,7867,7.823037701953186,False,14,3,3.210911530757444,3,1.9862528687032976,2.0100913265900235,0
42,Sales,3,Sales Executive,2,8783,1.859662324495638,False,11,3,4.043033632169748,3,0.0,3.700163759608461,0
34,Research & Development,4,Healthcare Representative,4,7045,4.223778919586134,False,16,3,2.108785298853196,3,0.9587863280726384,1.984817732365526,0
59,Sales,4,Manager,4,15982,4.023366034834437,True,12,3,1.9561187500963373,2,0.0,0.0122580345185336,0
33,Sales,3,Sales Executive,3,6667,8.067927504403954,False,14,1,2.869696290008588,3,0.9497063802375312,1.6858240161569265,0
47,Sales,2,Sales Executive,3,6356,7.250926853233119,False,12,4,2.956344872585579,3,0.0,0.9196567549204596,1
30,Sales,3,Sales Executive,4,5998,1.0424546498408038,False,15,3,3.634063636958383,4,0.0,8.106098931044828,0
40,Research & Development,3,Healthcare Representative,4,9655,0.0383197576592007,False,17,1,4.48538122543192,2,3.0701726865473606,6.561591479243383,0
43,Research & Development,4,Manufacturing Director,3,5032,6.4738570402896976,False,14,2,4.418903739527146,3,1.959282657543421,0.9966930236152663,0
48,Research & Development,1,Healthcare Representative,3,4152,2.0336054411236884,False,12,4,0.4052338220769441,3,1.998053225888487,2.1388200537244386,0
45,Research & Development,4,Research Scientist,2,3394,0.99825146020463,False,13,3,2.9787194937711896,2,1.0127004840750031,3.18496106711218,0
40,Research & Development,3,Research Scientist,1,3248,1.894398562197108,False,16,1,1.7791680338245317,2,0.0,0.0696376594638796,0
35,Research & Development,4,Healthcare Representative,2,4219,2.8038113027499705,False,16,1,2.769804783830901,2,0.0146157696770056,0.9968670307645792,0
30,Sales,2,Sales Representative,3,2258,3.0611893305108056,False,14,2,1.897580542392639,4,5.132697254863875,1.887608959250763,0
45,Research & Development,4,Laboratory Technician,2,4854,5.199957863991064,False,12,3,0.4247896392576943,3,0.0096350702880163,1.9201167842127744,0
35,Research & Development,4,Research Scientist,1,2373,1.001289983032038,True,23,2,2.0567774543921344,3,3.083310319427627,0.0,1
30,Research & Development,4,Research Scientist,1,2074,1.1169803683227784,False,13,3,1.7644053022593231,3,0.0697833548030099,0.0343933424586983,0
55,Research & Development,1,Research Scientist,3,3092,3.023567680062253,False,11,3,5.145789365405463,2,1.811841408132768,2.761206036799041,0
21,Research & Development,4,Research Scientist,2,2280,1.027689386303818,True,23,1,2.0356672665902105,3,0.0854234692030946,0.0112813687683737,1
35,Research & Development,3,Laboratory Technician,4,2516,5.28846360068949,True,13,3,2.1171717652637683,1,0.0,3.909221716769374,1
28,Sales,4,Sales Executive,3,4057,0.9308816120739136,True,11,1,3.0706660102697696,3,0.0,4.035705833944095,0
35,Research & Development,3,Laboratory Technician,4,2151,0.9861723460148712,False,12,3,3.0617552148110203,3,1.9306263849541228,0.9793593171041912,0
34,Research & Development,4,Laboratory Technician,3,2541,7.01028580702866,True,10,3,2.90109432821062,3,2.232003169725723,2.0308100958394144,0
24,Human Resources,4,Human Resources,3,1471,1.044081364818104,False,11,3,1.9125248899960203,3,0.0,0.0722229773074726,1
41,Research & Development,4,Manufacturing Director,4,6052,8.85978687527451,True,13,4,3.7671898735188343,3,0.0,2.1607191907376,0
21,Research & Development,3,Research Scientist,4,2363,0.8374116988561292,False,23,1,4.327882137049562,3,2.1054756767684784,2.057673031201681,0
33,Research & Development,2,Manufacturing Director,1,9205,0.0,False,20,2,1.880228644667716,3,1.2133524177856008,7.031089851867599,0
44,Research & Development,4,Research Scientist,1,6266,3.3059208750484315,True,14,3,1.1248204423624744,3,0.0,1.9193935052890307,0
40,Human Resources,3,Human Resources,3,2628,0.030761266217691,True,11,3,4.657244042975568,3,1.128633204889533,0.0541381459048481,0
31,Research & Development,4,Research Director,4,16956,3.327793321231816,False,13,2,2.03725673050169,2,0.8908715204945313,6.829799119907415,0
37,Research & Development,3,Healthcare Representative,4,6707,0.0319190101832762,True,17,1,2.116135336280411,2,4.028598126961843,10.171514903039952,0
43,Sales,4,Sales Executive,4,7726,1.1284495866052096,True,16,1,3.117103691077501,3,7.689966104561125,7.943668144595663,0
40,Research & Development,2,Manager,3,16265,0.883159928046521,True,15,3,2.859602556455099,3,1.008211642283173,5.916617076257291,0
46,Sales,2,Sales Executive,3,5830,1.1402555841652469,False,13,4,1.942659217915545,3,4.004616131790084,12.324949869220102,0
32,Sales,4,Sales Executive,4,4550,6.840434111845143,False,13,3,2.070756707762888,3,0.027462709870127,0.0296429512272914,0
32,Sales,1,Sales Executive,1,4126,0.9406090903655412,False,22,1,4.393595099763735,3,0.0549844507030621,8.129485105167076,0
25,Human Resources,4,Human Resources,3,1426,0.97734784920961,False,10,3,2.0896933965712465,3,0.0710196339696019,0.0,1
44,Research & Development,4,Manager,4,18151,3.7418115561013554,True,12,1,1.8662561221990328,4,0.0,1.2494144903366438,0
32,Research & Development,3,Healthcare Representative,4,6499,4.938307421884865,False,18,2,4.312158920749037,3,0.9905876054718268,2.0018033300344515,0
33,Research & Development,1,Manufacturing Director,4,7597,2.2380360382923223,False,20,1,0.5524393850604129,3,0.0,9.09445696395164,0
21,Research & Development,4,Research Scientist,3,1088,1.0999768336147455,True,10,4,3.850065232926753,3,1.0097794403637652,0.9664829243583012,1
23,Research & Development,1,Research Scientist,3,3914,0.9159850770110664,True,12,3,1.8658486870355917,3,1.028427055647211,2.710517165665878,0
40,Research & Development,4,Healthcare Representative,1,11167,4.473857460162299,False,16,1,4.50397039554301,3,1.0681272836714557,6.708902259420007,0
34,Research & Development,2,Laboratory Technician,3,2847,0.0122453821241102,False,16,2,2.1271478687148075,4,0.0691185534152706,2.924904565371726,0
41,Research & Development,3,Research Director,4,16961,3.149066554698895,False,14,2,1.9620700446652437,3,0.0513117987535592,7.024962373913234,0
25,Sales,4,Sales Executive,4,5802,0.9382246089756496,True,13,2,0.5631326693574235,3,7.732413011481692,3.647352660219303,1
26,Sales,3,Sales Representative,2,2381,1.0161906696478955,True,17,3,1.945880717956483,3,0.0,0.0252350241438462,1
31,Research & Development,2,Laboratory Technician,1,4636,0.9149316400135744,True,19,4,2.901315942156846,3,0.9055222013068492,4.723596533831758,0
43,Sales,1,Sales Executive,1,5452,0.0,False,12,4,4.377064919845309,4,7.393234096064179,1.0368862425837149,0
40,Research & Development,4,Laboratory Technician,1,1794,3.276111006850363,False,14,2,3.0328729099258083,1,1.1395889125298797,0.0961935016901589,1
36,Human Resources,2,Human Resources,4,3913,0.9941514158392848,False,20,4,2.1513019423999173,2,0.0,7.61273480656102,0
34,Research & Development,1,Research Scientist,4,4932,0.0295977620551726,True,15,3,2.102624180929792,4,0.9305619661977336,3.9572813515589913,0
22,Research & Development,3,Laboratory Technician,1,2196,0.0,False,15,2,2.910091181782732,3,0.0,0.0545730497668346,0
46,Research & Development,2,Healthcare Representative,3,5712,3.685402148585428,False,11,3,3.0776575852085104,3,0.0,2.898002010427998,0
28,Research & Development,3,Laboratory Technician,4,2383,0.9358182532852384,True,11,4,4.220347572357242,2,0.0429171845802938,0.0,1
55,Sales,3,Manager,3,14589,6.264687295946042,False,13,3,3.176595202195616,4,7.8684182550573984,1.9599847168181876,0
46,Research & Development,3,Healthcare Representative,1,9574,7.998533778636284,False,16,1,0.9329199506892838,2,0.0,0.0,0
31,Sales,3,Sales Executive,2,9402,3.2388804967109124,False,12,2,3.0711833432015814,3,0.947437181038614,3.1591293177186595,0
42,Sales,4,Sales Executive,4,10763,2.8857495811228517,False,15,4,3.026438408010388,4,7.062896301222057,13.498175188000564,0
35,Sales,2,Sales Executive,4,9807,0.0283764392234642,False,11,4,2.1702842733640715,2,0.0008755528465933,9.126780802793649,0
26,Human Resources,3,Human Resources,2,2097,4.293570088999462,False,14,3,3.14261502425684,3,1.0652603589321656,2.0722968123538834,0
30,Research & Development,1,Research Scientist,4,4807,8.478022087296514,True,15,2,3.011818149505741,4,2.017317202332209,1.779955307884468,1
33,Sales,3,Sales Executive,3,6689,8.558959030288836,False,15,1,2.9282086907808824,3,0.960464798154647,2.0340613480763285,0
28,Research & Development,3,Research Scientist,2,2500,1.056279371858002,True,12,2,2.078977164320308,2,0.9286765208116396,2.008364512331513,0
31,Sales,4,Sales Executive,4,4781,1.1643355073004855,False,12,4,2.103221916607419,2,0.0610725065430906,8.684920953882642,0
34,Research & Development,3,Laboratory Technician,1,3230,1.0113276629391903,False,11,3,4.033327579062368,3,5.458079611280134,9.758370065623938,0
37,Research & Development,3,Laboratory Technician,4,1958,1.0618278270834978,False,12,3,2.9459395559241908,3,0.0,0.0187076041543554,0
34,Sales,2,Sales Executive,4,9217,0.9860281643454698,False,15,4,2.179454989429155,3,2.768971912468199,7.142353132018396,0
37,Human Resources,2,Human Resources,4,4096,0.9967001496816638,False,23,4,1.9063827342334676,2,0.0412099877587826,7.863186735335833,0
41,Research & Development,1,Laboratory Technician,4,3686,0.9256858814031416,False,13,3,3.035300928689146,3,5.290215355333745,7.9912568615587904,0
36,Sales,3,Sales Representative,3,2216,6.357799863408544,False,18,4,2.9539099522637957,3,0.9698090786030232,2.1613824837416837,0
35,Research & Development,1,Laboratory Technician,4,5545,0.869990299289398,False,16,3,1.9608063463206544,2,0.9932973520088748,8.811453719211602,0
25,Research & Development,2,Healthcare Representative,1,3827,0.966104742647146,False,12,4,2.0219615513973777,3,0.8797562512514016,5.238966501048887,0
34,Research & Development,2,Research Scientist,3,2622,0.9933841803985282,False,19,1,2.9153733793432552,3,0.0,3.946572502811649,0
45,Research & Development,3,Manager,1,16870,0.8083134169335667,False,14,4,3.9923352328605257,2,7.172445243992486,11.918043511228822,0
23,Sales,1,Sales Executive,3,6336,1.9599816462836368,False,11,2,2.9563189203163867,2,0.877577669125617,1.9853076812303123,0
34,Research & Development,4,Laboratory Technician,1,2512,1.021100446785806,False,19,2,3.148201198573503,3,1.0348758103772375,1.90856705142379,0
29,Research & Development,5,Research Scientist,4,2153,8.599751098523697,False,15,4,4.151406413010795,3,0.999853699292472,2.0167978515585623,0
